268.505
269.137
269.96
270.698
271.688
272.317
272.733
273.486
274.1
274.71
275.321
276.248
277.048
277.998
278.985
280.123
280.874
281.572
282.389
283.13
283.598
284.245
285.031
286.09
287.068
288.306
289.428
290.322
291.204
292.004
292.777
293.489
294.175
295.036
295.902
296.862
297.916
298.962
300.4
301.587
302.735
303.467
304.211
304.868
305.477
306.379
307.314
308.173
309.479
310.268
311.501
312.67
313.904
314.788
315.277
315.883
316.763
317.49
318.318
319.351
320.651
321.533
322.628
323.968
324.815
325.597
326.351
327.513
328.678
329.333
330.648
331.605
332.638
333.834
334.68
335.819
336.789
337.825
338.616
339.519
340.135
340.811
341.294
341.95
342.444
342.91
343.615
344.039
344.455
344.758
345.242
345.717
346.267
347.016
347.833
348.469
349.71
351.255
352.892
354.526
355.931
357.737
359.627
361.083
362.951
365.116
367.927
370.448
373.283
376.569
379.436
382.562
385.649
388.372
391.141
392.91
394.898
396.726
398.593
400.21
402.247
404.487
406.683
408.838
410.606
412.019
413.695
415.219
416.386
417.772
418.82
420.577
422.223
