98
76
58
57
54
45
41
49
48
43
49
42
45
47
37
41
38
36
35
41
50
50
55
48
47
42
44
48
47
49
53
54
51
55
56
54
56
53
49
46
50
49
55
61
67
65
68
69
69
71
60
62
65
63
70
76
75
73
76
77
77
71
74
70
76
72
81
83
77
80
78
78
78
70
71
68
69
74
74
63
59
79
89
92
83
76
76
69
69
77
78
91
93
91
90
90
91
84
81
84
81
87
90
100
82
85
85
90
87
81
81
78
77
81
86
88
84
85
86
88
92
85
89
85
78
81
87
92
83
88
94
96
97
