4.38
4.43
4.48
4.52
4.27
4.25
4.21
4.23
4.18
4.13
4.13
4.03
4.03
4.02
4.04
4.06
4.12
4.07
4.07
4.31
4.37
4.37
4.39
4.37
4.38
4.32
4.3
4.33
4.4
4.33
4.29
4.33
4.28
4.25
4.17
4.17
4.18
4.23
4.26
4.27
4.32
4.35
4.36
4.38
4.35
4.38
4.44
4.51
4.25
4.29
4.3
4.29
4.43
4.51
4.53
4.52
4.59
4.64
4.82
4.83
4.8
4.79
4.93
4.93
4.96
4.77
4.78
4.77
4.77
4.72
4.74
4.66
4.63
4.61
4.61
4.59
4.61
4.56
4.56
4.42
4.37
4.35
4.33
4.24
4.25
4.24
4.22
4.22
4.22
4.19
4.18
4.16
4.16
4.12
4.18
4.15
4.15
3.97
3.87
3.88
3.85
3.94
3.99
4.12
4.47
4.61
4.82
4.84
4.99
5.16
5.63
6.05
6.13
6.18
6.27
6.46
6.58
6.87
7.14
7.18
7.4
7.51
7.66
7.7
7.72
7.75
7.91
7.82
7.82
7.86
7.92
7.89
7.76
