147.4
147.4
147.4
147.5
147.5
147.5
147.5
147.5
147.7
147.8
147.8
147.8
147.8
147.9
148
148
148
149.1
149
148.3
149.1
149.1
149.1
149.1
149.1
149.1
149.1
149.1
149.1
149.1
149.1
149.1
149.1
149.2
149.2
149.2
149.2
149.2
149.2
149.2
149.9
149.9
149.9
150
150.2
150.4
150.4
150.5
150.5
150.9
150.9
150.9
150.9
150.9
151.1
151.1
151.3
151.3
151.3
151.3
151.3
151.3
151.3
151.4
152
152
152.1
152.1
152.3
152.5
152.5
152.6
152.6
152.7
152.7
152.7
152.7
152.7
152.8
152.8
152.8
152.8
152.8
152.8
152.8
153.3
153.4
153.4
153.4
153.4
153.4
153.4
153.9
153.9
153.9
153.919
155.462
155.462
155.462
154.334
154.334
158.031
158.031
158.031
158.769
158.769
158.769
158.769
158.769
158.769
158.769
158.769
158.769
158.769
158.769
158.769
158.769
159.706
159.706
159.706
159.706
159.706
159.83
159.83
159.83
159.83
159.83
159.977
159.977
159.977
159.977
159.977
159.977
